case_num,derm,concept_label,attribution,predicted_class
711,Fll/Fll045.jpg,1,0.01652975007891655,MEL
712,FCL/Fcl100.jpg,1,0.02536091022193432,MEL
717,Fll/Fll071.jpg,1,0.03081677295267582,MEL
720,Gcl/Gcl094.jpg,1,0.02652839943766594,MEL
722,Gdl/Gdl021.jpg,0,0.040104836225509644,MEL
726,Fll/Fll097.jpg,1,0.05241150036454201,MEL
727,Fgl/Fgl082.jpg,1,0.02602398209273815,MEL
728,Fgl/Fgl083.jpg,1,0.008942835032939911,MEL
730,Fll/Fll108.jpg,1,0.04866396635770798,MEL
731,Fil/Fil006.jpg,1,0.047953832894563675,MEL
732,Fll/Fll116.jpg,1,0.0026895999908447266,MEL
733,Fll/Fll118.jpg,1,0.02827361226081848,MEL
739,New/newl047.jpg,0,0.012451138347387314,MEL
740,New/newl049.jpg,1,0.07210379838943481,MEL
741,New/newl051.jpg,0,0.00019019481260329485,MEL
743,NAL/Nal002.jpg,1,0.01637312024831772,MEL
744,NAL/Nal008.jpg,0,0.02076483890414238,MEL
745,NBL/Nbl059.jpg,0,0.007024007849395275,MEL
747,NBL/Nbl063.jpg,1,0.06252115219831467,MEL
751,NGL/Ngl041.jpg,0,0.021537963300943375,MEL
752,NGL/Ngl066.jpg,1,0.043624088168144226,MEL
754,NIL/Nil064.jpg,0,0.03668716177344322,MEL
759,NLL/nll014.jpg,0,0.04947853088378906,MEL
760,NML/Nml024.jpg,0,0.003132002893835306,MEL
766,Gzl/gzl26.jpg,1,0.017955606803297997,MEL
768,Gal/Gal262.jpg,1,0.0389498770236969,MEL
774,Fll/Fll047.jpg,1,0.033893316984176636,MEL
777,FFL/FFL068.JPG,0,0.008013415150344372,MEL
778,Fll/Fll069.jpg,1,0.0429011806845665,MEL
779,Gbl/Gbl014.jpg,0,0.057265520095825195,MEL
780,Gcl/Gcl058.jpg,1,0.03341413289308548,MEL
783,Gdl/Gdl034.jpg,1,0.03923620656132698,MEL
787,Fgl/Fgl006.jpg,1,0.03058086708188057,MEL
790,Fll/Fll126.jpg,1,0.055023983120918274,MEL
792,Fll/Fll130.jpg,0,0.03467638045549393,MEL
793,Fll/Fll136.jpg,1,0.036174237728118896,MEL
796,NBL/Nbl037.jpg,0,0.035011325031518936,MEL
797,NBL/Nbl040.jpg,1,0.021067533642053604,MEL
801,NBL/Nbl054.jpg,0,0.015457033179700375,MEL
804,NGL/Ngl057.jpg,0,0.02794255129992962,MEL
805,NGL/Ngl015.jpg,1,0.024619782343506813,MEL
806,NHL/Nhl017.jpg,1,0.034448787569999695,MEL
807,NIL/Nil062.jpg,1,0.008418146520853043,MEL
808,NIL/Nil086.jpg,0,0.01611202210187912,MEL
809,NML/Nml020.jpg,1,0.03124840557575226,MEL
810,NML/Nml081.jpg,0,0.02905077300965786,MEL
813,Gzl/gzl64.jpg,1,0.03417317196726799,MEL
817,FDL/FDL052.JPG,1,0.02716236002743244,MEL
818,Gcl/Gcl039.jpg,1,0.04384005442261696,MEL
820,Fgl/Fgl044.jpg,0,0.007443437352776527,MEL
821,Fil/Fil008.jpg,1,0.016220172867178917,MEL
