case_num,derm,concept_label,attribution,predicted_class
793,Fll/Fll136.jpg,1,0.018454497680068016,MEL
796,NBL/Nbl037.jpg,1,0.05101168528199196,MEL
797,NBL/Nbl040.jpg,1,0.045501459389925,MEL
801,NBL/Nbl054.jpg,1,0.04820031672716141,MEL
804,NGL/Ngl057.jpg,0,0.03424586355686188,MEL
805,NGL/Ngl015.jpg,1,0.02150994911789894,MEL
806,NHL/Nhl017.jpg,1,0.04753788560628891,MEL
807,NIL/Nil062.jpg,0,0.024510681629180908,MEL
808,NIL/Nil086.jpg,1,0.04183219373226166,MEL
809,NML/Nml020.jpg,0,0.03079381212592125,MEL
810,NML/Nml081.jpg,0,0.03249722346663475,MEL
813,Gzl/gzl64.jpg,1,0.025744792073965073,MEL
817,FDL/FDL052.JPG,1,0.021525966003537178,MEL
818,Gcl/Gcl039.jpg,1,0.030020661652088165,MEL
820,Fgl/Fgl044.jpg,1,0.03331291675567627,MEL
821,Fil/Fil008.jpg,1,0.03290645033121109,MEL
