case_num,derm,concept_label,attribution,predicted_class
282,A1l/Aal008.jpg,1,0.03972398117184639,NV
283,Gzl/gzl56.jpg,1,0.04443960264325142,NV
284,Gzl/gzl08.jpg,1,0.01538669504225254,NV
285,Gzl/gzl62.jpg,1,0.026965327560901642,NV
286,Gzl/gzl66.jpg,1,0.014348846860229969,NV
290,Gzl/gzl80.jpg,0,0.04699651896953583,NV
297,Gal/Gal232.jpg,1,0.01540127769112587,NV
303,Gal/Gal049.jpg,1,0.026613418012857437,NV
307,Gal/Gal230.jpg,0,0.06388472765684128,NV
312,FAL/FAL038.JPG,1,0.03545454889535904,NV
320,FAL/Fal100.jpg,1,0.014319786801934242,NV
321,FBL/Fbl002.jpg,1,0.03160115331411362,NV
323,FBL/Fbl006.jpg,1,0.028938964009284973,NV
328,FBL/Fbl022.jpg,0,0.008809615857899189,NV
331,FBL/Fbl036.jpg,1,0.04750599339604378,NV
332,FBL/Fbl038.jpg,1,0.03572328761219978,NV
334,FBL/Fbl048.jpg,1,0.046842776238918304,NV
336,FBL/Fbl056.jpg,1,0.0037430620286613703,NV
338,FBL/Fbl064.jpg,1,0.03658658266067505,NV
345,FBL/Fbl090.jpg,1,0.005898740142583847,NV
350,Fll/Fll037.jpg,1,0.046085767447948456,NV
352,FCL/Fcl010.jpg,1,0.05515053868293762,NV
356,Fll/Fll041.jpg,1,0.008907785639166832,NV
359,FCL/Fcl030.jpg,1,0.03228522837162018,NV
364,Fll/Fll043.jpg,1,0.04774540662765503,NV
366,FCL/Fcl050.jpg,1,0.0222151055932045,NV
376,FEL/Fel002.jpg,1,0.0721113458275795,NV
382,FEL/Fel052.jpg,1,0.045436326414346695,NV
391,FEL/Fel096.jpg,1,0.009147129021584988,NV
393,FFL/FFL002.JPG,1,0.058988090604543686,NV
396,FFL/FFL008.JPG,0,0.03345958888530731,NV
397,FFL/Ffl010.jpg,1,0.004497606307268143,NV
399,FFL/Ffl016.jpg,0,0.03828051686286926,NV
405,FDL/Fdl002.jpg,1,0.05978771299123764,NV
407,Fll/Fll065.jpg,0,0.03998612239956856,NV
409,FDL/Fdl030.jpg,1,0.04265875369310379,NV
410,FDL/Fdl054.jpg,0,0.012455976568162441,NV
412,Fgl/Fgl002.jpg,1,0.04277028888463974,NV
414,Ggl/Ggl024.jpg,1,0.03204377740621567,NV
415,Ggl/Ggl052.jpg,1,0.023291870951652527,NV
418,Ggl/Ggl034.jpg,1,0.012605512514710426,NV
425,Fgl/Fgl010.jpg,0,0.044696398079395294,NV
431,Fgl/Fgl042.jpg,1,0.03244603052735329,NV
433,Fgl/Fgl051.jpg,1,0.048879317939281464,NV
435,Fgl/Fgl068.jpg,0,0.008569875732064247,NV
443,Fhl/Fhl042.jpg,1,0.01983816921710968,NV
444,Fhl/Fhl064.jpg,1,0.033381376415491104,NV
445,Fhl/Fhl066.jpg,1,0.03524696081876755,NV
454,Fhl/Fhl086.jpg,1,0.027098102495074272,NV
457,Fhl/Fhl092.jpg,1,0.04931947961449623,NV
458,Fhl/Fhl094.jpg,1,0.03397832810878754,NV
461,Fhl/Fhl100.jpg,1,0.055022165179252625,NV
462,Fll/Fll142.jpg,0,0.03503240644931793,NV
466,Fil/Fil088.jpg,0,0.02753666415810585,NV
469,NLL/Nll024.jpg,1,0.031955838203430176,NV
471,NFL/Nfl034.jpg,1,0.0276412945240736,NV
473,NGL/Ngl098.jpg,1,0.016515493392944336,NV
475,NML/Nml047.jpg,1,0.03155487775802612,NV
479,FAL/FAL022.JPG,1,0.0,NV
480,FDL/Fdl062.jpg,1,0.02358134835958481,NV
481,Gdl/Gdl100.jpg,1,0.002795567736029625,NV
489,NML/Nml039.jpg,1,0.004023930057883263,NV
492,Ael/Ael475.jpg,1,0.010239813476800919,NV
498,FDL/FDL022.JPG,1,0.026250943541526794,NV
505,NLL/Nll040.jpg,0,0.004958414006978273,NV
507,NLL/Nll050.jpg,1,0.05550866201519966,NV
511,NLL/Nll088.jpg,1,0.007860548794269562,NV
513,NML/Nml051.jpg,1,0.02190367504954338,NV
524,Gal/Gal033.jpg,1,0.013614991679787636,NV
526,FFL/Ffl042.jpg,1,0.018051108345389366,NV
527,Ggl/Ggl008.jpg,0,0.03237631171941757,NV
529,Ggl/Ggl044.jpg,1,0.0002263654168928042,NV
865,NCL/Ncl095.jpg,1,0.060361865907907486,NV
866,NDL/Ndl046.jpg,1,0.012462882325053215,NV
867,NDL/Ndl050.jpg,1,0.027471749112010002,NV
868,NDL/Ndl052.jpg,1,0.05733773857355118,NV
875,NDL/Ndl068.jpg,1,0.037903521209955215,NV
877,NDL/Ndl071.jpg,0,0.03634669631719589,NV
878,NDL/Ndl074.jpg,1,0.0041831983253359795,NV
879,NDL/Ndl079.jpg,1,0.02770216390490532,NV
880,NDL/Ndl081.jpg,1,0.051051799207925797,NV
883,NGL/Ngl031.jpg,1,0.018971743062138557,NV
890,NIL/Nil029.jpg,1,0.043274253606796265,NV
892,NIL/Nil058.jpg,0,0.044751256704330444,NV
896,NML/Nml016.jpg,1,0.004364727530628443,NV
902,A3l/Acl207.jpg,0,0.008235777728259563,NV
904,A3l/Acl295.jpg,1,0.055589281022548676,NV
906,Adl/Adl395.jpg,0,0.057887084782123566,NV
908,Ael/Ael401.jpg,0,0.06349816918373108,NV
909,Ael/Ael405.jpg,0,0.06527659296989441,NV
910,Ael/Ael407.jpg,0,0.037837207317352295,NV
912,Ael/Ael484.jpg,1,0.05782511830329895,NV
918,FAL/FAL070.JPG,1,0.04264937341213226,NV
924,FEL/Fel080.jpg,1,0.0069051808677613735,NV
929,Ggl/Ggl010.jpg,0,0.028457019478082657,NV
933,Fgl/Fgl087.jpg,0,0.06257271021604538,NV
936,New/newl039.jpg,1,0.015736760571599007,NV
